Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4kur5V464OTAgBXrGVsQNV,40NI9ZKB9SZhfBD81Yv7pK,FOR REAL,FOR REAL,TENGY,9/6/2023,161538,20,spotify:user:bandwagonapp,2023-06-09T11:11:16Z,,0.681,0.606,0,-7.577,0,0.083,0.325,0,0.125,0.885,156.015,4
2sdCbAElXjS3l4FiRKUqhg,6RXevTw2pt1Q7eKvNkeSjc,Still In My Life,Still In My Life,Dansen John,9/6/2023,204052,1,spotify:user:bandwagonapp,2023-06-09T11:11:16Z,,0.529,0.661,9,-6.167,1,0.0492,0.255,0.00000332,0.0774,0.358,93.068,4
0o70XgFe5fLzBWdarQ9IlZ,3aGnF6rGsN6tejUQLODWUN,PaDaNiPa,Sketches and Shades,Niranjan Pandian,3/6/2023,420000,0,spotify:user:bandwagonapp,2023-06-05T08:51:08Z,,0.294,0.154,5,-11.709,1,0.0358,0.987,0.772,0.108,0.185,90.005,4
5nawgAeuUEqfyMumoflBEL,"35S21JGNjKGy0ueRX9MSSZ,3oBQ7ewna5bYNetZBKUZQj",You Got This,You Got This,"Tyen Rasif,Munah Bagharib",2/6/2023,177348,24,spotify:user:bandwagonapp,2023-06-05T08:51:08Z,,0.81,0.547,0,-7.566,1,0.035,0.296,0,0.138,0.822,106.988,4
0ahWtlkee1OEm4iBZow6WO,"0n1n8JVg3vec8svJHivjnf,4jGPdu95icCKVF31CcFKbS",Connect The Dots,Connect The Dots,"Dru Chen,Gentle Bones",2/6/2023,125816,30,spotify:user:bandwagonapp,2023-06-05T08:51:08Z,singaporean pop,0.693,0.392,2,-9.234,1,0.0433,0.716,0,0.343,0.632,97.922,4
6TL4wnOK7qpoZzQUzrxwbm,2IwDA7bw4B7d2HowP0nhLK,Bounce,Bounce,Aaron Xiang Hua,2/6/2023,218000,12,spotify:user:bandwagonapp,2023-06-05T08:51:08Z,,0.621,0.904,2,-7.342,1,0.0871,0.00216,0,0.131,0.286,163.996,4
2Wy01i6djKfKoryz29KtsV,7dE8RqwRWd42hYIFYGLbDJ,Ghost,Ghost,insy,1/6/2023,183654,0,spotify:user:bandwagonapp,2023-06-05T08:51:08Z,,0.52,0.36,8,-7.637,1,0.0526,0.3,0.0009,0.0942,0.171,200.015,3
4AoBqqBVMi2Z3PmYArw2u5,1bQPtXtqkuOjJ2TJbKpvsb,Pretty Lady,Pretty Lady,Jesse Who,2/6/2023,243800,1,spotify:user:bandwagonapp,2023-06-05T08:51:08Z,,0.699,0.608,5,-9.09,1,0.0463,0.237,0,0.196,0.776,119.95,4
2oh1IdvLvgP5HdNCHIujWw,6YahuizxnEehFuPQbUX9UL,I Just Want to be Me,I Just Want to be Me,Michelle SgP,2/6/2023,257133,1,spotify:user:bandwagonapp,2023-06-05T08:51:08Z,,0.646,0.558,9,-5.307,0,0.0544,0.297,0,0.123,0.426,82.135,4
7IAne0CGKRXH0YbAeaTqcu,5RGPbinFDJxKSpBoktzT6K,Chased by the Devil,Chased by the Devil,BOYCAUGHT,2/6/2023,195428,0,spotify:user:bandwagonapp,2023-06-05T08:51:08Z,,0.438,0.806,7,-8.038,1,0.114,0.00147,0.00171,0.103,0.425,77.256,4
7DGEGsOUG0lbPUlymrH4uJ,6GvQJnPSXsAGPLRfoqfTfK,Called it Love,Called it Love,Gen Neo,31/5/2023,186290,46,spotify:user:bandwagonapp,2023-06-05T08:51:08Z,chinese electropop,0.697,0.376,8,-9.451,0,0.183,0.783,0.0000202,0.108,0.319,124.041,3
62UTUM3McxWoeB3Zo3Abg7,"3EPASK2OUUcDo6RgfnroTK,7yLUaQwfD82tNZm2ACAUtb",Taxi Fare,Taxi Fare,"ICEBOX,mya",26/5/2023,216000,8,spotify:user:bandwagonapp,2023-06-05T08:51:08Z,,0.624,0.639,7,-7.936,0,0.155,0.222,0,0.878,0.508,80.059,4
3XkDhuu3YoQJQymGp7hAof,5CqSLnQK3K3DiKhoRouEeC,类地行星,类地行星,Eli Low,25/5/2023,308132,0,spotify:user:bandwagonapp,2023-06-05T08:51:08Z,singaporean mandopop,0.34,0.121,0,-14.831,1,0.0414,0.9,0.000238,0.146,0.0657,80.929,4
0N8xr3fFwSSClWuoNifoYn,0yXoiuY9ZVzJRNu15X6eCU,Only Friends,Only Friends,Hijack Hayley,26/5/2023,269000,1,spotify:user:bandwagonapp,2023-06-05T08:51:08Z,,0.464,0.539,10,-6.339,0,0.0381,0.000167,0.00127,0.0838,0.129,142.073,4
0wLtYXCZm8wAzTVGYKxslQ,"1QdTqQYcmC2ZgxedjFARhC,0UjqqPr0hK1lIx0i69KNxp",Sejuta Kata,Sejuta Kata,"Hazrul Nizam,Diana Nazyra",23/5/2023,219475,5,spotify:user:bandwagonapp,2023-05-26T05:15:57Z,,0.619,0.345,4,-10.103,1,0.029,0.794,0.0000128,0.148,0.385,119.904,4
6ApmGG7GHbnFXAWNwbnhXs,4ATqdfAOYsKwaVVPEktade,Gonna Let You Go,Gonna Let You Go,Ben Hum,26/5/2023,255871,25,spotify:user:bandwagonapp,2023-05-26T05:15:57Z,,0.605,0.457,0,-9.125,1,0.0297,0.842,0,0.29,0.37,131.954,4
6k3JfHzpYLZ9vrQZlFEauR,55xVPquXFuGsZjvx4i68GZ,Shelter From The Rain,Shelter From The Rain,Keyana,26/5/2023,141246,17,spotify:user:bandwagonapp,2023-05-26T05:15:57Z,singaporean pop,0.488,0.427,2,-9.454,0,0.0481,0.724,0.0000165,0.113,0.0912,92.035,4
3MpC4En7qGkwcuzp8qnsrr,"77AiFEVeAVj2ORpC85QVJs,7Dx7RhX0mFuXhCOUgB01uM",The Show - with JJ Lin,The Show (with JJ Lin),"Steve Aoki,JJ Lin",26/5/2023,207550,0,spotify:user:bandwagonapp,2023-05-26T05:15:57Z,"edm,electro house,pop dance,mandopop,singaporean mandopop,singaporean pop",0.563,0.8,5,-4.672,0,0.0524,0.472,0,0.18,0.652,80.011,4
6gK7zSvaNXzwUTowopQuwW,"1BhtFoW6keQNCZBQEDFmmT,48pFnY1ICqFWcoWr9T0x6N,6qlXAApftEMUSOCpaFiMKR,31TM5zBknJ7ZInbxnR0rlX,4kcLQfpkqAt5AdNlZZNSDd,3vYlOrtxEjNzvUPhacOdoV,2yv1QEWNbHyf6ErJzCNmlg,6fzKERw1fgPhkfx7aR0l8M",Shine Your Light,Shine Your Light,"NDPeeps,53a,The Island Voices,lewloh,Olivia Ong,ShiGGa Shay,Iman Fandi,Lineath",26/5/2023,213333,29,spotify:user:bandwagonapp,2023-05-26T05:15:57Z,"singaporean pop,singaporean singer-songwriter,singaporean mandopop,singaporean hip hop",0.622,0.851,2,-6.837,1,0.0606,0.371,0,0.109,0.66,80.999,4
7kdykZ0nvRxh9mx4sPxOmB,5hFV5x9k9vxFmKFneJIVp5,Trippin,Trippin,Jarrell 黄俊融,26/5/2023,196000,19,spotify:user:bandwagonapp,2023-05-26T05:15:57Z,,0.558,0.653,4,-5.771,0,0.0651,0.456,0,0.435,0.495,170.089,4
7vFwfPVcm6s2JfWvhL63AG,730kGJlZWMRyL6yHXyC3vb,Orion's Apartment,Orion's Apartment,aeriqah,26/5/2023,280000,2,spotify:user:bandwagonapp,2023-05-26T05:15:57Z,,0.373,0.171,1,-15.674,1,0.0385,0.899,0.00000993,0.145,0.251,81.678,4
2DKMdkAal5If57D4ltQQur,71gWfXRZ2vs5cQ7Bfh9M53,back to me,back to me,Vivien Yap,26/5/2023,190769,16,spotify:user:bandwagonapp,2023-05-26T05:15:57Z,"singaporean pop,singaporean singer-songwriter",0.489,0.154,9,-14.537,1,0.0443,0.851,0.00109,0.741,0.186,99.951,5
72UkjqvA7r1HEROkYd3yLL,0oLvq0E0XQT55lYZprrobg,learn to be lonely,learn to be lonely,Yongkytown,25/5/2023,184615,1,spotify:user:bandwagonapp,2023-05-26T05:15:57Z,,0.439,0.484,1,-6.349,1,0.0304,0.676,0.00000137,0.109,0.128,77.983,4
5OGCgTXFPqhPG4fHGBWImi,1qXjkdOzaGvRcJJbRoy2IZ,lake buena vista,lake buena vista,Lauren Ong,26/5/2023,178085,0,spotify:user:bandwagonapp,2023-05-26T05:15:57Z,,0.609,0.485,9,-10.452,1,0.0372,0.642,0.000384,0.262,0.516,94.038,4
50Wge4eVWkkctV31IFudTE,6fzB3myUVKUDnUriIReh26,I'm always on your side,I'm always on your side,Sio Lubis,26/5/2023,262000,3,spotify:user:bandwagonapp,2023-05-26T05:15:57Z,,0.323,0.306,6,-6.865,1,0.038,0.834,0,0.272,0.178,180.595,3
3bdWYmji80TZ05i62diYfg,6aNXXIGCTxVP98Mp1lafGq,烏梅子醬,烏梅子醬,Moon Chew,26/5/2023,233657,21,spotify:user:bandwagonapp,2023-05-26T05:15:57Z,singaporean mandopop,0.449,0.637,1,-7.264,1,0.0329,0.418,0,0.0734,0.539,169.738,4
5hFydN9mm1cqvumco2tPM5,7G7I02yeiNBx3WwKYWlpaA,Waiting All Day,Waiting All Day,Odelia Rei,26/5/2023,216428,20,spotify:user:bandwagonapp,2023-05-26T05:15:57Z,,0.659,0.363,0,-13.327,0,0.0462,0.665,0.00126,0.103,0.263,140.013,3
59XuPhDOT636SJ5z17mIUU,7zrkFhYAp6dBxsydmJkouN,cool,cool,lullaboy,18/5/2023,205950,37,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,,0.53,0.469,2,-6.344,1,0.0957,0.185,0,0.109,0.188,94.371,4
5c0AJO5XpzZZcnBPTxIAQi,"0n1n8JVg3vec8svJHivjnf,3FodFdWfVWIiER6Cv6YVVQ",Utopia Reimagined: If You Knew,Utopia Reimagined: If You Knew,"Dru Chen,Charlie Lim",19/5/2023,157924,11,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,singaporean pop,0.601,0.454,4,-8.048,1,0.0292,0.815,0,0.129,0.368,85.981,4
2FEF1UNTCXQjgFYhh0zAm6,"24V5UY0nChKpnb1TBPJhCw,41DKMtAnhVo7aDeluAHDJg",(I Dread The Day He Takes You To) Paris [feat. MYRNE],(I Dread The Day He Takes You To) Paris [feat. MYRNE],"Jai Wolf,MYRNE",16/5/2023,218581,35,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,"electropop,future bass,gaming edm,melodic dubstep,pop edm,singaporean electronic,singaporean pop,vapor twitch",0.548,0.742,3,-7.943,1,0.0406,0.255,0.0235,0.1,0.503,152.033,4
59xUBAgYbYSgetNC4SL4BG,"1SRpYy6lUdjsPA8UItAyTk,6Y91X7jbKQelZZywc7pcug,3bRkr02cM4NVp5mNDJlZ3L",Oblivion,Oblivion,"voxeaa,HØNEST,Caru",18/5/2023,181002,0,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,,0.813,0.909,6,-5.478,0,0.151,0.0449,0.188,0.293,0.471,121.995,4
3ktwPbHWTSOtXPHArKE4wA,5wvijDYWS37P3B4klR8g1e,融化了,融化了,NAT健豪,19/5/2023,249657,14,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,,0.47,0.476,10,-10.794,1,0.0533,0.263,0.00000677,0.338,0.167,73.033,4
02lOqWWFVJ03uEf80YDrrk,2pKRCZKuL3p3PDWMNCLAH8,Seeking For Connection,Seeking For Connection,FIG,18/5/2023,174285,27,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,modern indie pop,0.625,0.742,7,-9.025,1,0.0856,0.183,0.0000271,0.119,0.677,168.121,4
09tHTTwxrj0s5MalRj7J4n,"330A2O2MYF4bWFjwM5PJ4z,0VHEsvWyL8en9IA2JI4jzh",Midnight Till Dawn,Midnight Till Dawn,"Rangga Jones,ROYAL ESTATE",19/5/2023,151833,26,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,"bedroom r&b,singaporean pop,singaporean indie",0.625,0.641,1,-6.751,1,0.0436,0.128,0,0.365,0.251,89.971,4
2ftvVKHtXgV1PjD46eQDjr,"1iuvFwzMREPmNlzoX1h8gx,2KZp9cq9DQ9unz17ohWTlL",X (feat. KIRE),180: Athena,"J.M3,KIRE",19/5/2023,167933,15,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,chinese r&b,0.749,0.654,11,-6.312,1,0.0886,0.223,0.0000625,0.111,0.706,99.552,4
5fPPVREjvYNk1BihDmaxmK,1MPSyVOJbRJmJsc4SsRNhI,Change Your Mind,Change Your Mind,Aaron Bunac,19/5/2023,174432,3,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,,0.763,0.628,1,-7.285,1,0.0296,0.0508,0,0.0754,0.657,96.988,4
1x9UHW112KgUI75x7x3Rt4,"6Ai0kQ1MZABOQLVZNGozBB,7yZk3ndNXj6yeOxxafjEFU",remember a stranger (Don Aaron remix),remember a stranger (Don Aaron remix),"motifs,Don Aaron",19/5/2023,249473,9,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,,0.591,0.522,7,-11.332,1,0.0337,0.829,0.902,0.0603,0.708,76.005,4
3KNDc2QCNN6BoGrWiecSae,51x2pHGxvd8eEeOK4FBFYJ,Angel,Life is Short,Cactus Cactus,19/5/2023,288000,2,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,,0.398,0.413,8,-10.834,0,0.0497,0.464,0.0221,0.12,0.421,105.253,4
0K9nQk7uxQ9Kdf9IC58F7r,0wHR6IPIVh52uWMLyevFgx,Sonic Reader,Sonic Reader,Atika Altar,12/5/2023,198040,0,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,,0.728,0.861,7,-8.726,1,0.0375,0.00513,0.673,0.363,0.541,128.138,4
0FErJR0yZYjnGqgbWUTxWh,6MPxSpygdpS6heZntWsnsD,None Of My Business,None Of My Business,shazza,19/5/2023,138750,17,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,,0.768,0.731,5,-6.57,0,0.0432,0.293,0.000978,0.302,0.64,104.066,4
3vHwqrJgqLTa9dhvj439IH,2FkruVc167pPQ7FYtjmPef,memories (of you),memories (of you),Sun Cell,19/5/2023,158000,2,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,,0.452,0.715,10,-4.965,1,0.0315,0.179,0.518,0.135,0.0751,95.677,4
78f102ji1Ceqv9aNLfbTP2,3YLOuVG28q7yiUXwz18PM2,Into The Heights,Into The Heights,AIJOU,19/5/2023,228343,16,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,,0.585,0.843,0,-4.966,0,0.044,0.0436,0,0.14,0.541,156.938,4
4mRPxOGJdRSzM73kT1OQ3V,3PFq8a0Ha848UGLCW019rp,Teens In My Twenties,Teens In My Twenties,ERIKA POH,12/5/2023,160000,3,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,,0.78,0.747,6,-5.607,1,0.126,0.221,0,0.0942,0.516,117.033,4
00BzNu5V1zAt5vOwYwetgW,6nSeeZSMwiD5fk8FJoNZW4,Everyday is Summer Day,Everyday is Summer Day,Man N' Machine,15/5/2023,451139,0,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,,0.867,0.588,7,-7.796,1,0.0625,0.0184,0.813,0.113,0.965,119.987,4
6P3PUFSZaEgsS1J14LL6w9,6nSeeZSMwiD5fk8FJoNZW4,La La La This is Rhythm Track (Loop it if necessary),La La La This is Rhythm Track (Loop it if necessary),Man N' Machine,13/5/2023,226185,0,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,,0.435,0.994,11,-24.655,0,0.0705,0.00000269,0.801,0.0469,0.49,224.226,1
573JVhymjFSQHJoFT2mZGv,6nSeeZSMwiD5fk8FJoNZW4,Independent Musician,Independent Musician,Man N' Machine,11/5/2023,244330,0,spotify:user:bandwagonapp,2023-05-19T08:56:03Z,,0.814,0.157,2,-29.026,1,0.258,0.00000706,0.0000546,0.107,0.795,119.999,4
105xhd7hg95C3DlEczChRU,4DBXSxqzYS9jcuOpkn0Mh4,damai,damai,Aisyah Aziz,12/5/2023,200556,20,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,singaporean pop,0.275,0.132,1,-13.87,0,0.0332,0.962,0.0774,0.0989,0.123,140.067,3
3GnahtjoeFUWAu6vEYQnzH,1WZarnZpWEv7dDtjAETt4X,sulky baby,sulky baby,yeule,10/5/2023,278998,37,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,"ambient pop,hyper-rock",0.442,0.557,2,-8.705,1,0.0247,0.427,0.00102,0.0696,0.227,79.982,4
5RsdglImFGW3B311vvcrF5,4jGPdu95icCKVF31CcFKbS,I’m Not Waiting Too Long,Exoskeleton,Gentle Bones,12/5/2023,171760,22,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,singaporean pop,0.66,0.372,11,-9.963,1,0.0348,0.171,0.00000112,0.164,0.481,124.084,4
3JxGN71PJ4Cp1pp4XplLVu,4jGPdu95icCKVF31CcFKbS,Those Days,Exoskeleton,Gentle Bones,12/5/2023,167786,18,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,singaporean pop,0.731,0.496,5,-6.038,1,0.0284,0.281,0.0000397,0.235,0.521,95.032,4
6MvHpnVZk3onTWdGTTlJWO,5brjWpkQWkAineD6T2Mx12,Up,Up,Yaung,11/5/2023,189473,9,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,,0.808,0.749,11,-6.712,1,0.106,0.00503,0.00179,0.101,0.334,151.992,4
2LCUkKcf0h8zCZ76c1u21k,"7BdZKbJ833ocB7fZOHG8Ex,0SueX3F8oyrlVY4i8JB6Lb",忘了睡不著的夜晚,忘了睡不著的夜晚,"JARVIS,Ruth Kueo",12/5/2023,259488,13,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,"singaporean mandopop,taiwan pop",0.509,0.692,5,-4.636,1,0.0335,0.0107,0.000234,0.255,0.276,134.889,4
1xcPe655SCZb2DjluOM7XI,"1R2OPNS7EkGLKcDjyGnpEu,3lwPzq3sT3tucaO1F6sDw7",Inventing Light,Inventing Light,"Foxela,Haneri",12/5/2023,185664,16,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,"singaporean electronic,singaporean pop",0.6,0.804,11,-5.394,0,0.0398,0.0887,0.00000977,0.215,0.554,127.949,4
1IzpHmWzA5wvggTNpyiy5S,7oIoEMjF4BysMurJ32HZQh,Tunggu,Tunggu,Zalelo,12/5/2023,190624,2,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,,0.695,0.618,1,-6.704,1,0.0492,0.15,0.000969,0.119,0.179,95.983,4
670mNsOhOQopWQMP8eAq1y,"2Q1WubieQ4mTNNf4YOlFGh,5Iyx1kSKoYvJz0gCrsFLW6",my stupid feelings,my stupid feelings,"ÊMIA,Marian Carmel",12/5/2023,156541,14,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,singaporean singer-songwriter,0.676,0.439,2,-9.252,1,0.0381,0.661,0,0.0673,0.396,132.96,4
05iyNA2bA0vSLKNWCryg0o,"4h1sE1sVLVe4cRO4mn8mtN,5ejbZdon0riCxa7GyJNEAx",岑靜の世界,岑靜の世界,"Goose 我鳥,OHMYMEITING",8/5/2023,243466,15,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,"chinese post-rock,singaporean mandopop,taiwan pop",0.544,0.179,5,-16.779,0,0.0331,0.816,0.000066,0.164,0.0789,134.991,3
6eOW8A2LX9hKT4uRF4svro,5Aisnyp1dEc7Hg7GvcaqUw,"Mama,","Mama,",ABANGSAPAU,12/5/2023,163076,9,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,singaporean hip hop,0.522,0.605,3,-6.392,0,0.245,0.278,0,0.386,0.349,81.298,4
5PrAyJlzvbVszSDtHjDvXT,"2Pa2Q2By2eVE6RT8SfgozN,6dhwyJ9zxV1cstuPoRv06s,7buJRMVUhTO2JhsNekynv1",simon says,simon says,"isaacprease,Jelex,Dave Anonuevo",12/5/2023,154482,2,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,aesthetic rap,0.489,0.656,1,-5.661,1,0.0708,0.532,0.00000169,0.11,0.188,173.999,4
7uE1fO1I6ADcJ4Zrnex8Kh,"5qKVegmk3MfMecHAg1jJgZ,26iQVSr3VdWWAzy7fiN908",Indigo,Indigo,"Adam Jazzlan,Narysal",12/5/2023,199090,12,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,,0.523,0.302,9,-13.085,0,0.11,0.776,0.000015,0.123,0.238,109.747,3
2j5uLGCIcUbICePn1HrAiy,1gImDIQMDSpY9JqQihMlcz,Balik,Balik,Feez.,12/5/2023,164117,25,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,,0.832,0.434,10,-7.829,1,0.181,0.297,0.00000264,0.109,0.4,102.029,4
1VPYjAQD6kopGCKrA1LIJf,6QJpQL2sOAE4yKLSHFyjy8,Niko,Niko,karan,12/5/2023,203939,24,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,singaporean hip hop,0.73,0.564,1,-8.739,0,0.0797,0.413,0.0000258,0.0997,0.542,132.979,4
0T1SgBVcEkmqYRxyr1s9vo,5QJNmXd5jutNELRRf5Pl8U,make it okay (change is terrifying),make it okay (change is terrifying),jupiterkid,12/5/2023,274333,17,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,,0.366,0.171,9,-11.398,1,0.0325,0.895,0.0000816,0.104,0.145,179.312,3
3UYrpxW6b8yfR3V96L6SQg,6YahuizxnEehFuPQbUX9UL,Serenity,Serenity,Michelle SgP,12/5/2023,234733,0,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,,0.26,0.296,10,-9.873,0,0.0366,0.269,0.000169,0.137,0.0392,79.197,4
06zW1L5h75YSZ86L3GSr3p,1JiE6rWuUTLrtPFQEOCphl,GET THIS RIGHT,GET THIS RIGHT,Chriskris,12/5/2023,192000,19,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,,0.828,0.483,10,-7.871,0,0.054,0.217,0,0.0915,0.854,104.996,4
1v3CdKfYdgHt2vbosrHcaD,3X6VOxDxNOdFP2B2ZtBXVt,Ocean,Ocean,Stiffen,5/5/2023,208897,22,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,,0.374,0.501,9,-6.777,0,0.047,0.865,0,0.711,0.491,111.097,4
5J23h3gU0zDexGuH1iV7XR,1XteATl9GzdXKckVhv78S9,对的时候,对的时候,Corey Koh 高雍虔,9/5/2023,235500,2,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,,0.421,0.408,7,-8.4,1,0.0338,0.282,0,0.259,0.319,128.002,4
0BYUtlIqmyDvOeOrwOxct4,0bj2B88FYFwTUy5JUu2Ywr,Over Dover,Over Dover,outer orbit.,5/5/2023,294750,1,spotify:user:bandwagonapp,2023-05-12T05:33:16Z,,0.417,0.748,0,-4.839,1,0.085,0.0118,0.000001,0.39,0.167,144.004,4
51JEHtnlAfXjp7Ntq3yS5y,3lwPzq3sT3tucaO1F6sDw7,Curious,Curious,Haneri,5/5/2023,197765,1,spotify:user:bandwagonapp,2023-05-05T06:51:45Z,singaporean pop,0.415,0.392,7,-10.629,1,0.0648,0.878,0.00218,0.116,0.239,143.828,4
3BhdlvVCtfCzKFSmRQtUN4,6n8yGGsqYQhvH412YUbBsd,Tell It To My Face,Tell It To My Face,Nathan Hartono,5/5/2023,244650,18,spotify:user:bandwagonapp,2023-05-05T06:51:49Z,singaporean pop,0.488,0.354,1,-7.74,0,0.028,0.58,0,0.131,0.406,78.032,4
3OcZyVTzDAlFpxEJfu5XHl,"4TcNFP4uSKNSdMrPicbbPy,5xwsVRGFYIPpDmoaCC9XpB",Come Make You Move,Come Make You Move,"Masanies,Masia One",5/5/2023,222967,1,spotify:user:bandwagonapp,2023-05-05T06:51:53Z,singaporean pop,0.751,0.406,10,-9.429,1,0.186,0.129,0.0000168,0.0741,0.583,77.519,4
6UPSUyqX0ofQhs9ompDzHa,2j5sAQNpwROkQyQFiBHEZ5,kid,kid,jaye,4/5/2023,145500,19,spotify:user:bandwagonapp,2023-05-05T06:51:56Z,singaporean indie,0.761,0.503,1,-8.169,1,0.0333,0.355,0.00000261,0.273,0.612,104.946,4
0T8vJjMDkL6I0ED3Tw8qBi,1aqEk77J220IxgnGsgEz9T,Flower,Flower,Shye,5/5/2023,180495,15,spotify:user:bandwagonapp,2023-05-05T06:51:59Z,singaporean pop,0.545,0.37,10,-11.682,1,0.0395,0.422,0.000986,0.0875,0.38,121.026,4
6DRhRdtVHMPnc2amhMiWSy,5E1YsH5XziUDdfp5wCfazJ,always summertime,The Morning After,Jean Tan,5/5/2023,185951,5,spotify:user:bandwagonapp,2023-05-05T06:52:06Z,singaporean pop,0.716,0.66,6,-6.542,1,0.187,0.51,0,0.149,0.808,75.015,4
2A0FKNwmhilh0eYdN9eZp4,0Q4E5MxwF7eQoizTpAxixD,THE RAIN,THE RAIN,MAYA RAISHA,5/5/2023,236202,5,spotify:user:bandwagonapp,2023-05-05T06:52:14Z,,0.561,0.41,0,-7.818,1,0.0266,0.283,0,0.0824,0.171,96.829,3
7wp6i0aBomwDrmim65xhZA,45NB3nfn6wOMwJApY4xUOy,CINNAMON,CINNAMON,P_NEDA,5/5/2023,217731,2,spotify:user:bandwagonapp,2023-05-05T06:52:21Z,singaporean hip hop,0.647,0.423,10,-8.19,1,0.0255,0.821,0,0.15,0.23,97.064,4
6VeYLbQeExx8mVcLM4g2Lk,3Y7gOnKYWfQlEdgXag0Z6W,love... at first sight?,love... at first sight?,Regina Song,5/5/2023,241600,15,spotify:user:bandwagonapp,2023-05-05T06:52:24Z,bedroom r&b,0.57,0.543,9,-7.609,1,0.0376,0.762,0,0.101,0.257,149.799,4
7xNdxzjAqArTYglPdgaKJ8,1BjwVi1onfbbvL3DK3MIKB,Without You,Without You,Absence!,4/5/2023,185714,2,spotify:user:bandwagonapp,2023-05-05T06:52:29Z,,0.594,0.695,1,-6.876,1,0.0427,0.156,0.00000345,0.0478,0.913,167.976,4
5UlIyRMHOkcigvCl75LU68,6nSeeZSMwiD5fk8FJoNZW4,System Hang WTF,System Hang WTF,Man N' Machine,1/5/2023,443826,0,spotify:user:bandwagonapp,2023-05-05T06:52:33Z,,0.711,0.937,0,-11.455,1,0.0584,0.0000159,0.948,0.122,0.075,130.065,4
5SxrtmbpqHu18tLKQKQVVM,6nSeeZSMwiD5fk8FJoNZW4,Close Your Eyes and Dance,Close Your Eyes and Dance,Man N' Machine,2/5/2023,569678,0,spotify:user:bandwagonapp,2023-05-05T06:53:46Z,,0.762,0.508,11,-15.303,0,0.0911,0.251,0.934,0.0789,0.272,97.955,4
2MYQdWKJS2OFWDYcsTKhvo,2yv1QEWNbHyf6ErJzCNmlg,Top Bop,Top Bop,Iman Fandi,27/4/2023,151285,19,spotify:user:bandwagonapp,2023-04-28T04:02:26Z,singaporean pop,0.705,0.471,3,-8.141,0,0.192,0.0858,0.000152,0.0905,0.353,139.909,4
43u36BnruNoxMgxStSLEXQ,"2MnMuRYL9qsGvWPsZGeDGQ,3RukKIu27TAGLJ4VT5mNRz,3vYlOrtxEjNzvUPhacOdoV,0hBYSjDjcAaAuSZcpN8jk9",GUMMY YUMMY,GUMMY YUMMY,"F.HERO,JV.JARVIS,ShiGGa Shay,JP THE WAVY",28/4/2023,243375,38,spotify:user:bandwagonapp,2023-04-28T04:02:26Z,"thai hip hop,thai trap,thai viral pop,singaporean hip hop,singaporean pop,j-rap,japanese trap",0.793,0.717,1,-4.533,1,0.123,0.0492,0.00000122,0.0637,0.373,100.021,4
